#1 tweet_ID	norm_text	label_country	label_province
TRAIN_13782	اي نساني الحلف ماينسي	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_13783	لاينصح بمشاهدته لاصحاب القلوب الضعيفه	Yemen	ye_Al-Hudaydah
TRAIN_13784	من كان اخر كلامه لا اله الا الله دخل الجنه	Egypt	eg_Beheira
TRAIN_13785	ان سالت عني ميه شخص ستجد ميه راي انا لا اطرح شخصيتي مع الناس انا اجاري عقولهم	Algeria	dz_Oran
TRAIN_13786	سالمين ان شاء الله	Iraq	iq_Al-Anbar
TRAIN_13787	الوجوه المبتسمه لا تعني اختفاء الاحزان بل تعني ان اصحابها قادرون علي التعامل معها صباحكم ابتسامه	Saudi_Arabia	sa_Ash-Sharqiyah
TRAIN_13788	لبس العلم من عدمه	Algeria	dz_Oran
TRAIN_13789	دبس نحله ارقي دبس اذكر وانا صغير كان الدبس المفضل بالبيت	Iraq	iq_Al-Anbar
TRAIN_13790	صهيونيه ال سعود الامام السديس ترامب رجل	Iraq	iq_Ninawa
TRAIN_13791	حاولت اني نوصفلك مفهمت شيء الحق	Libya	ly_Tripoli
TRAIN_13792	الله يرحمه يجب الابتعاد عن كل فيديو يعكر المزاج اجعليها حلقه في اذنك مستقبلا	Iraq	iq_Al-Muthannia
TRAIN_13793	مارنيش طالب جام ولا ليكات طالبه دعوه خير لوليدي من ق نتاع الصباح الان مافاقش من الغيبوبه دعواتكم خاوتي	Algeria	dz_Bordj-Bou-Arreridj‎
TRAIN_13794	يعني ثواني ده ولد	Yemen	ye_Ibb
TRAIN_13795	هناك حكمه بسيطه تقول ان اليد الواحده لا تصفق الفكره انه لا يمكن فعل شيي كالعصيان لان الشعب منقسم فعلا بين من مع الحراك ومن مع العهده الخامسه و هناك طرف تالت في وضع الحياد و انا اقول فعليا ان العصيان المدني ورقه ضغط خانقه لابعد الحدود هناك تصعيد تدرجي وهذه مجرد وجهه نظر لا غير	Algeria	dz_Oran
TRAIN_13796	اعوذ بالله ، انا ماني متحمله وهو يهرج بالطريقه هذي	Saudi_Arabia	sa_Al-Madinah
TRAIN_13797	السلام عليكم مساء الخير جمهور الفخر جمهور العز يا جمهور صالح غالي علي جداا وانا اعلن سوف ادعم صالح ب خ صوت ويستاهل صالح الدعم تحياتي	Syria	sy_As-Suwayda
TRAIN_13798	الحين اقدر اشوف مسلسلاتي واسهر وانا مرتاحه	Morocco	ma_Souss-Massa-Draa
TRAIN_13799	النايب سيد احمد ولداحمد عن الاغلبيه	Mauritania	mr_Nouakchott
TRAIN_13800	ليتنا نعود اطفالا، لا يوجعنا الغياب، ونظن ان من رحل سيرجع يوما	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_13801	پشووەکانی سەری ساڵ خوێندنی باڵاش دەگرێتەوە	Iraq	iq_Arbil
TRAIN_13802	لابصراحه فيه موقف كل مااتذكره ارجف الي هو جيت مره اصحي جدتي لصلاه الفجر الا وتقول لي الرجال الي وراك ذا منهو وليش معه سكين والله للحين كل مااتذكر ارتجف	Saudi_Arabia	sa_Asir
TRAIN_13803	عااااش عاااش في القلب و ديما في البال	Tunisia	tn_Ariana
TRAIN_13804	هو نفس الشكل غير الاول بجوده ق واللي صنعتيه غغ	Libya	ly_Tripoli
TRAIN_13805	سوره الاحزاب يا ايها الذين امنوا اذكروا نعمه الله عليكم اذ جاءتكم جنود فارسلنا عليهم ريحا وجنودا لم تروها وكان الله بما تعملون بصيرا	Saudi_Arabia	sa_Tabuk
TRAIN_13806	اللهم اكفنا بحلالك عن حرامك وبطاعتك عن معصيتك واغننا بفضلك عمن سواك	Oman	om_Muscat
TRAIN_13807	ما اجمل اليوم الذي يبدا بحمدالله وما اسعد القلب الذي يسكنه الحمدلله،، فكن من الحامدين، صباح الخير	Morocco	ma_Meknes-Tafilalet
TRAIN_13808	وتضيق دنيانا فنحسب اننا سنموت ياسا او نموت نحيبا واذا بلطف الله يهطل فجاه يربي من اليبس الفتات قلوبا قل للذي ملا التشاوم قلبه ومضي يضيق حولنا الافاقا سر السعاده حسن ظنك بالذي خلق الحياه وقسم الارزاقا	Saudi_Arabia	sa_Makkah
TRAIN_13809	لم يزرني الحب لكنه اقتحم قلبي حتي حطمه وتركني في اعصار	Algeria	dz_Ouargla
TRAIN_13810	ان الذين يشتهون المعصيه ؛ ولا يعملون بها اوليك الذين امتحن الله قلوبهم للتقوي ،	Morocco	ma_Tanger-Tetouan
TRAIN_13811	الف مبروك حبيبتي دينا	Palestine	ps_Gaza-Strip
TRAIN_13812	اللهم اغفر لموتانا وموتي المسلمين اللهم اغفر لكل ميت من المسلمين لا يجد من يدعو له	Syria	sy_Lattakia
TRAIN_13813	شاناز برایم يەحمەد و عادل موراد حەشدی شیعەیان هێنا	Iraq	iq_Arbil
TRAIN_13814	يراجل سيبك بلا ريال بلا خرا ماتش البايرن وتنهام ٧ ٢ للبايرن في لندن مش مصدق	Egypt	eg_Sohag
TRAIN_13815	حياتك كانت هتبقي احلي لو ؟	Egypt	eg_Suez
TRAIN_13816	رح وين ما توصل احلامك واطلقها ماكل واحد يجي ضنہ علے ضنہ حلمين لايمگ ن الدنيا تحققها حلمي بقربك ۈحلم ابليس بالجنہ	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_13817	ههههههههههههههههههههه حسبي الله	Yemen	ye_Aden
TRAIN_13818	وهنزل مره من بيتنا تكوني في وسط حتتنا تعدي قصادي في الشارع واشوفك صدفه معرفكيش ابراهيم فرج	Egypt	eg_Beni-Suef
TRAIN_13819	ماهو نسخ لصق وكذاب ولما تقوله ليش يديرلك حظر والمشكله واجدين يصدقو فيه وينقلو عليه وبيديروله اسم هههههه	Libya	ly_Misrata
TRAIN_13820	تا زمانی که حتی یک کودک ناخرسند روی زمین وجود دارد، هیچ کشف و پیشرفت جدی برای بشر وجود نخواهد داشت البرت انیشتین	Iraq	iq_As-Sulaymaniyah
TRAIN_13821	نظمت مجموعه مدارس سيدي موسي العطاش مجموعه من الانشطه التربويه الفنيه والثقافيه والرياضيه والاجتماعيه بمناسبه ذكري المسيره الخضراء وعيد الاستقلال المجيد وقد شاركت جمعيه اباء وامهات واولياء امور التلاميذ	Morocco	ma_Oriental
TRAIN_13822	الدنيا تنافس حقيقي ومزيف، المزيف حب الدنيا والحقيقي طاعه الله، الجنه وفي ذٰلك فليتنافس المتنافسون	Iraq	iq_Al-Muthannia
TRAIN_13823	مقدر اشوف الشوط الاول من اليوفي	Saudi_Arabia	sa_Ar-Riyad
TRAIN_13824	الحياه غير عادله	Lebanon	lb_South-Lebanon
TRAIN_13825	واعيهه ليا ءء ساعه	Libya	ly_Benghazi
TRAIN_13826	قلقان ولله قلقان	Egypt	eg_Alexandria
TRAIN_13827	سسسسسسسسسبعه القناص رجع الهلال الخليج تبون ثمانيه بعد	Saudi_Arabia	sa_Najran
TRAIN_13828	يخف انشاء الله	Saudi_Arabia	sa_Najran
TRAIN_13829	لقد نشرت صوره جديده علي الفيس بوك	Iraq	iq_An-Najaf
TRAIN_13830	وش المناسبه التغريده بوادي وتعليقك بوادي	Yemen	ye_Aden
TRAIN_13831	الحين وين القبله بالضبط	Lebanon	lb_Akkar
TRAIN_13832	ما جاتني ولا رساله مع انو الليست فايته ال غ فريند	Yemen	ye_Dhamar
TRAIN_13833	اين هم العربان اليوم اين ال ٤٨٠ مليار دولار	Oman	om_Muscat
TRAIN_13834	الثقه مع السرعه لا تمنع الحوادث، وكل من اصيبوا في حوادث السرعه كان لديهم ثقه كبيره بانه لن تقع لهم حوادث هل تبيع نفسك؟ اطفالك؟ اعز اقاربك؟ الاخرين؟ اعاقات دايمه مستشفيات ترقيد من اجل توفير ء او ط او ء دقيقه يجب علينا نشر الوعي وثقافه القياده الامنه في المجتمع	Iraq	iq_Al-Muthannia
TRAIN_13835	مع اني من محبين النوت بس الصوره الاولي الافضل	Oman	om_Ad-Dakhiliyah
TRAIN_13836	ربنا عليك توكلنا و اليك انبنا و هاجرنا تقبلنا بعملنا الصالح و اغفر ذنوبنا حح	Palestine	ps_West-Bank
TRAIN_13837	اللهم طهر قلبي من النفاق ، وعملي من الرياء ، ولساني من الكذب ، وعيني من الخيانه	Egypt	eg_Aswan
TRAIN_13838	مثل الاعلام العربي صور علي انهم ثوار عشاير وناس معاها الحق تحمل السلاح وتقتل الجيش بحجه اختلاف المذهب وغيرها من سوالف	Iraq	iq_Al-Muthannia
TRAIN_13839	رمضان مبارك اعاده الله علينا وعليكم بالخير و البركات	Lebanon	lb_North-Lebanon
TRAIN_13840	تم الارسال عبر واتساب	Saudi_Arabia	sa_Al-Quassim
TRAIN_13841	حاسه انها اخر اياماتي في الدنيا	Tunisia	tn_Kairouan
TRAIN_13842	في موقع او تطبيق مجاني؟	Jordan	jo_Zarqa
TRAIN_13843	المانيا حلوووو اووووي ياااض بس عمي اكدلي ان اسبانبا اجمد	Egypt	eg_Cairo
TRAIN_13844	ماشي ولا قعد عموما مبروووك	Yemen	ye_Al-Hudaydah
TRAIN_13845	الانسان كيف يكون بالخرا دا	Sudan	sd_Khartoum
TRAIN_13846	خلاص سنتين ويقنفع	Saudi_Arabia	sa_Asir
TRAIN_13847	شوفوا شو الحصار عغزه عم بساوي بفلسطين ليوم بدل مالكن قاعدين مهوسين بغخر العرب بتعكوا	Syria	sy_Aleppo
TRAIN_13848	ل ف لو كنت اعلم ان تلك هي نظرته الاخيره لاغلقت جميع تفاصيل الحياه الاتيه ولو كنت اعلم ان ذلك هو اللقاء الاخير لعانقته حتي يعانقني الموت قبله ف يارب بقدر مااحببته وافتقدته وبكيته واشتقت له ارحمه برحمتك واغفرله وانس وحشته	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_13849	احترم لك قناعتك، اما قناعتي فهي انه المود وقضاء وقدر من نوع البلاء وقمه الانحطاط والركاكه	Mauritania	mr_Nouakchott
TRAIN_13850	ليه كل الناس البعرفهم طلبه طب او خريجين طب وين باقي البشر يا بشر ؟	Yemen	ye_Dhamar
TRAIN_13851	الله سبحانه وتعالي يقول وان المساجد لله فلاتدعوا مع الله احدا وانتم تشركون مع الله غيره	Saudi_Arabia	sa_Al-Quassim
TRAIN_13852	انا اي حاجه اقولها لازم تعجبك يا جوردي انا مش بقول كلام وخلاص	Egypt	eg_Minya
TRAIN_13853	جيب رانجلر ابيض بس	Oman	om_Ad-Dakhiliyah
TRAIN_13854	الشجاعه التي نبديها علي الطريق هي وحدها التي تتيح للطريق ان يظهر باولو كويلو	Algeria	dz_Khenchela
TRAIN_13855	اي الطرق تودي الي القلب؟ القلب الذي يعوي الان كان كل البراري قفص	Algeria	dz_Khenchela
TRAIN_13856	قال رسول الله من صلي البردين دخل الجنه مسلم معني البردين صلاه الفجر والعصر	Saudi_Arabia	sa_Tabuk
TRAIN_13857	الله يعفو عليه	Morocco	ma_Tanger-Tetouan
TRAIN_13858	انا بحب الشتا عشان بيخليني كسلانه وضميري مرتاح	Egypt	eg_Beheira
TRAIN_13859	دعيني حبيبتي اعشق فيكي رحيقك اعشق انفاسك التي استشعر رقتها دعيني حبيبتي اتامل حبي فيكي دعيني انسي احزاني وانا	Morocco	ma_Meknes-Tafilalet
TRAIN_13860	محدش ياخد ويجبلنا مكانو دفايه احسن	Egypt	eg_Red-Sea
TRAIN_13861	مرات بتخيل حالي و انا بدي ادرس و اجيب معدل زي البشر بس بتخيل	Jordan	jo_Zarqa
TRAIN_13862	اسمع الكلام اللي بيتقال كويس بس مش كل حاجه تصدقها	Egypt	eg_North-Sinai
TRAIN_13863	اعرف تطبيق انمي سلاير المجاني فيه كل شي	Algeria	dz_Ouargla
TRAIN_13864	بين عام مضي يحمل اسم القايد الموسس واخر ات يحمل ارثا عظيما ارساه الشيخ زايد طيب الله ثراه تسطع بلادنا بنور القيم الخالده اطلاق التسامح علي عام ء ص هو التجلي الحقيقي لدور الامارات في	United_Arab_Emirates	ae_Abu-Dhabi
TRAIN_13865	الحمدلله الكابتن مصطفي مش ع تويتر وقرا الكلام ده علشان مافيش مره ماخسرتش فريف الكليه	Egypt	eg_Sohag
TRAIN_13866	الحمد والشكر لله ياخ اليوم عدا	Sudan	sd_Khartoum
TRAIN_13867	المشير اطال الله في عمره هوا من كان السبب بعد الله في تطهير الشرق بالكامل من الارهابيين اللي تدعمو فيهم بالجرافات وارهابكم واصل الي مصر اوكل دول الجوار	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_13868	انت شخص مستغبي فان كنت تعلم ذلك فتلك مصيبه و ان كنت لا تعلم فالمصيبه اعظم ارتقي قليلا و كن حرا كاحرار مصر الشرفاء المغيبين	Algeria	dz_Ouargla
TRAIN_13869	و عندنا خ ابار تع المياه الصالحه للشرب	Algeria	dz_Bordj-Bou-Arreridj‎
TRAIN_13870	ان كان قصدك بالغناء من دون موسيقي فاعتقد هذا مافيه شي لكن الاغاني المعروفه كلها في موسيقي وعزف وهذا حرام وحديث الرسول الكريم في ما معناه انه ياتي قوم يستحلون الحري والحرير والخمر والمعازف وهذا حديث صحيح	Saudi_Arabia	sa_Asir
TRAIN_13871	يا فاهمني انت	Egypt	eg_Sohag
TRAIN_13872	الف مبروك باشا وبالتوفيق ان شاء الله	Jordan	jo_Aqaba
TRAIN_13873	كنت بجمع الوانها	Egypt	eg_Beni-Suef
TRAIN_13874	اللهم اجعل كل امري خيرا يا رب العاالمين	Yemen	ye_Dhamar
TRAIN_13875	امين يارب ومساء جميل اتمناه لكم	Palestine	ps_West-Bank
TRAIN_13876	يا ميجز ارجع بذاكرتك ورا كده لايام خالد الشريف هتضحك فشخخ	Egypt	eg_Beheira
TRAIN_13877	صاريلهم كيما الفراكسه مع فركوس ؛ كل ما يبدل كبيرهم رايو يبدلو اراءهم	Algeria	dz_Bouira
TRAIN_13878	اضفت فيديو الي قايمه تشغيل علي احواش	Morocco	ma_Souss-Massa-Draa
TRAIN_13879	متابعينا الكرام نطلق لكم من جديد مسابقه الاسبوع الثالث بجوايز اسبوعيه مميزه لمده ٤ اسابيع كل ماعليك عمله لتتاهل في السحب متابعه حسابنا اعاده تحميل صوره المسابقه مع وضع تاق لحسابنا منشن ل ع اشخاص اسفل هذه الصوره	Syria	sy_As-Suwayda
TRAIN_13880	حظي الحلو ف الدنيا	Egypt	eg_Alexandria
TRAIN_13881	امشي عدل يحتار عدوك فيك يسكت بقي عدوك؟ ابدا يالف عليك كلام محصلش علشان ميحترش	Egypt	eg_Qena
TRAIN_13882	كل الاخطاء مغفوره عند الله،،، الا ظلم العباد فهو مرهون بعفوهم	Egypt	eg_Red-Sea
TRAIN_13883	و المريوطيه قريب ان شاء الله	Egypt	eg_Cairo
TRAIN_13884	يا امام الرسل يا سندي اداء الاخوه ابو شعر	Tunisia	tn_Sousse
TRAIN_13885	قال الله تعالي ولقد صرفنا في هذا القران للناس من كل مثل وكان الانسان اكثر شيء جدلا	Iraq	iq_Al-Muthannia
TRAIN_13886	لوب ادي لو عق قلبي	Oman	om_Dhofar
TRAIN_13887	مخترع المسدس هو صمويل كونت عام قعخم	Saudi_Arabia	sa_Tabuk
TRAIN_13888	ايوه في والله وديل ال ح يمرقوا من الدنيا سالمين غانمين	Sudan	sd_Khartoum
TRAIN_13889	لما اتخانق مع حد و ابطل اعمله	Egypt	eg_Faiyum
TRAIN_13890	اعلان تسعدنا زيارتكم لمعرض الجمعيهفي حرفتي باب رزقي والمشاركهفي مسابقاتنا شروطنا متابعه حساب الجمعيهعلي التويتر الاجابه علي السوال في ركن الجمعيه كتابهالاسم و رقم الجوال مع الاجابه السحب بعد صلاه العشاء سوال اليوم يتكون شعارنا من ٣ الوان ما هي؟	Saudi_Arabia	sa_Al-Quassim
TRAIN_13891	شفت انا وحدانيه وغلبانه	Kuwait	kw_Hawalli
TRAIN_13892	الاروبيون يبحثون اتفاق الصيد مع موريتانيا	Mauritania	mr_Nouakchott
TRAIN_13893	الله بيكفي عن الجميع	Lebanon	lb_Akkar
TRAIN_13894	ولن ترضي عنك اليهود والنصاري حتي تتبع ملتهم	Morocco	ma_Souss-Massa-Draa
TRAIN_13895	انا غششها كدا كدا بس قولت اقراها ولا حاجه بس يرتني مقريت حاجه	Egypt	eg_Monufia
TRAIN_13896	قلوبنا تستحق الفرح والابتسامه والتفاول كفاها حرن والم وضيق لنجعلها بذكر الله تستفيق	Oman	om_Dhofar
TRAIN_13897	اليوم الذكري ال ء ل كليه الطب البشري ماشاء الله عليهم مشتغلين شغل حلو وجميل وسبحان الله اجيال جديده ووجوه جديده مشتركه	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_13898	هو الجاني والمجني عليه	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_13899	ارجل حاجه ف السوق ميسي ياهوووووو	Libya	ly_Benghazi
TRAIN_13900	سنه جديده و انت لسه في مخي ثابته زي الموناليزا	Egypt	eg_Alexandria
TRAIN_13901	يلا باقي ٢٥ دقيقه نبا الفوز اليوم يا البرشا	Oman	om_Al-Batnah
TRAIN_13902	يوم عظيم ناس اعظم	Egypt	eg_Ismailia
TRAIN_13903	كل عام وانتم بخير بمناسبه عيد الفطر المبارك ء خ م عبر	Yemen	ye_Ibb
TRAIN_13904	كل سنه وانت طيب يا طارق	Egypt	eg_Minya
TRAIN_13905	برج العذراء اليوم، مهاراتك التنظيميه والاجتماعيه قويه علي غير العاده، فيجب ان تستغل ذلك للسيطره علي الامور، سوف تنجح في العمل وخارجه، وحتي في حياتك الشخصيه، سوف ينتج عن نظرتك الدافيه للامور الكثير من الفوايد، سوف يقدرك الناس ويعاملونك بموده، فكر في اعاده بعض من هذه الامور	Sudan	sd_Khartoum
TRAIN_13906	ما كذب الفواد ما راي النجم	Algeria	dz_Khenchela
TRAIN_13907	انه كان منصورا بان سلطه الله تعالي علي قاتل وليه، وحكمه فيه، بان جعل اليه قتله ان شاء، واستبقاءه علي الديه ان احب، والعفو عنه ان راي وكفي بذلك نصره له من الله تعالي	Egypt	eg_Kafr-el-Sheikh
TRAIN_13908	لا حول ولا قوه الا بالله	Egypt	eg_Port-Said
TRAIN_13909	باحثه مصريه تطور انظمه تعلم تعزز العمليه التعليميه	Yemen	ye_Aden
TRAIN_13910	خبر تم نفيه ولا ابرر او ادافع لكن لم يبق سوي ان تغرد بدخول الحرس الثوري الايراني لتصفي المتظاهرين ؟ عقدتك ايران وانت وامثالك حرفتم البعض للاسف	Iraq	iq_Karbala
TRAIN_13911	لا فايده من وجودهم سوي للبس الخناجر وحضور المناسبات والتباهي بكبرالكروش والتوسط لابنايهم والنفاق والغرور واقتناص الوظايف وقصرها علي ابنايهم	Oman	om_Musandam
TRAIN_13912	حسبنا الله سيوتينا الله من فضله ورسوله انا الي الله راغبون	Tunisia	tn_Mahdia
TRAIN_13913	سوره الاخلاص انها تعدل ثلث القران	Egypt	eg_Sohag
TRAIN_13914	انت هتصاحبني؟ هههه	Egypt	eg_Dakahlia
TRAIN_13915	لا تصدقوا الفرصه لا تاتي نحن من يجب ان نسعي اليها واحيانا ننقب عنها تنقيبا	Tunisia	tn_Sousse
TRAIN_13916	بروحا ياعبسي طلعك	Libya	ly_Misrata
TRAIN_13917	روسيا بدات حرق دوما منذ ليله البارحه الاصعب من ان تموت كل يوم ميه مره، هو ان تكون عاجزا عن فعل اي شيء سوا ان تلف صغيرك لتحميه بلحمك غدا سيسالنا اطفالنا في هذا الوقت الذي حرقت فيه دوما، ماذا كنتم تفعلون؟ لا شيء يا صغيري كنا نغرد لاجل الموتي	Syria	sy_Aleppo
TRAIN_13918	وااااااااااااي ارح ياخ	Sudan	sd_Khartoum
TRAIN_13919	اللهم اررقني قلبا خاشعا ولسانا ذاكرا	Kuwait	kw_Hawalli
TRAIN_13920	المحافظ البحسني يضع حجر الاساس لمشاريع في البنيه التحتيه ويتفقد سير العمل في مشاريع رياضيه وصحيه وتعلي	Yemen	ye_Aden
TRAIN_13921	انا ضد القايد و نكره جدو الحلوف بصح فالشرذمه راني معاه عباد تاع جزاييير حدو ديمقراطيه و ريبيري ربراب و الغديري و بنو علمان و الخوانجه راه ساعدهم كي وصفهم بالشرذمه	Algeria	dz_Bouira
TRAIN_13922	نحن بعد حد يقول توكلي بس هتوكلي لا	Oman	om_Al-Batnah
TRAIN_13923	اللهم صل وسلم علي حبيبنا محمد	Oman	om_Al-Batnah
TRAIN_13924	وفقهم الله وكان عونا لهم علي الفاسدين	Yemen	ye_Al-Hudaydah
TRAIN_13925	شكون يعين رييس المجلس الدستوري الجديد؟	Algeria	dz_Bouira
TRAIN_13926	العبد جلبي علفكره	Syria	sy_Damascus-City
TRAIN_13927	ربي اجعلني ممن ترك الدنيا قبل ان تتركه ، وانار قبره قبل ان يسكنه صقع	Palestine	ps_West-Bank
TRAIN_13928	ربما فشلت في كل شيء لكنني احببتك جدا	Kuwait	kw_Jahra
TRAIN_13929	ربنا يشفيها ويحفظها	Egypt	eg_Faiyum
TRAIN_13930	عقلك هو ليبدع وينتج ويفكر وليستنتج وليربط وليخترع وليس لتقليب الاحزان والمواجع وتذكر المصايب	Egypt	eg_Faiyum
TRAIN_13931	فرحانه كانه جاينا	Saudi_Arabia	sa_Ha'il
TRAIN_13932	كرمت اداره الطالب ابوبكر محمود محمد في الصف الثالث الثانوي لتميزه وحصوله علي جايزه لهذا الشهر قص	Djibouti	dj_Djibouti
TRAIN_13933	خلص مارح يجيني نوم رح شغل هل لاب واتفرج ع مسلسل تركيي	Syria	sy_Hims
TRAIN_13934	اللهم اغفر لي جميع ما مضي من ذنبي واعصمني فيما بقي من عمري وارزقني عملا زاكيا ترضي به عني	Syria	sy_Damascus-City
TRAIN_13935	انا شخص تافهه يا اخي	Egypt	eg_Minya
TRAIN_13936	مساء المحبه والاخوه والسلام	Palestine	ps_West-Bank
TRAIN_13937	واعرب مدير المعهد ا ماجد سك عن شكره وامتنانه لقيادتنا الرشيده وعلي راسها خادم الحرمين الشريفين وولي عهده الامين يحفظهم الله علي دعمهم غير المحدود وعنايتهم الكبيره في نشر العلوم العربيه والشرعيه ورعايتهم لطلاب العلم في جمهوريه جيبوتي الشقيقه خاصه وشتي بقاع العالم عامه	Djibouti	dj_Djibouti
TRAIN_13938	لا تشتكي للناس لوكنت مطعون والذم من بعض الخلايق مديحه ولا تنحني للهم وتعيش مغبون ترا المريح اهل العقول الصحيحه	Iraq	iq_Wasit
TRAIN_13939	ياساتر ليه كدا	Egypt	eg_Monufia
TRAIN_13940	وين المحرومات الجادات بذمار معقول كلهم خراطين	Yemen	ye_Dhamar
TRAIN_13941	وانتي بالف خير يارب شكرا	Syria	sy_Lattakia
TRAIN_13942	حتي ونحن نتعامل مع عامه الناس الذين يعرفوننا و تربطنا بهم ع قه يجب ان يكون الود وا حترام وا بتسامه وحسن الضن هي القاعده ا ساسيه للتعامل	Saudi_Arabia	sa_Asir
TRAIN_13943	حوا زاتها قالو مضربه	Yemen	ye_Ibb
TRAIN_13944	يا جبل ما يهزك ريح	Egypt	eg_Red-Sea
TRAIN_13945	لما الرجاله يتكلموا النسوان تسكت	Morocco	ma_Tanger-Tetouan
TRAIN_13946	براکەم ژیان بەردەوامە	Iraq	iq_As-Sulaymaniyah
TRAIN_13947	نبات اسمه تفوليه وملوغيه	Iraq	iq_Basra
TRAIN_13948	في اللحظات المظلمه اعود الي الكتب لاجد الضوء	Jordan	jo_Zarqa
TRAIN_13949	لالاتخلي نصيبك فيه راح تندمي	Yemen	ye_Aden
TRAIN_13950	عسي الراحه تملي عيونه النايمه	United_Arab_Emirates	ae_Dubai
TRAIN_13951	هو ده ولا ده النت طء	Yemen	ye_Al-Hudaydah
TRAIN_13952	اليوم باحدي الكليات في جامعه الموصل طلاب سو وقفه تضامنيه ويه المظاهرات جوي الامن شالوهم واخذو اجهزتهم	Iraq	iq_Ninawa
TRAIN_13953	ان الله مع الصابرين	Libya	ly_Al-Jabal-al-Akhdar
TRAIN_13954	وجع زي قمر	Sudan	sd_Khartoum
TRAIN_13955	يقاطع التي رفعت فيها صور مسييه للرسول صلي الله عليه و سلم رغم تنديده لاحداث	Morocco	ma_Marrakech-Tensift-Al-Haouz
TRAIN_13956	بييه راس الخيمه ترقيم غحخ سلحفاه خضراء	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_13957	والله عيل اليوم كيف من حبك يموت ؟ وانته الحياه وكل مابي يعيشك	United_Arab_Emirates	ae_Ras-Al-Khaymah
TRAIN_13958	اسكت انا لسه راجع من الامتحان وهموت من العطش	Egypt	eg_South-Sinai
TRAIN_13959	او وا او وا او واااا	Egypt	eg_North-Sinai
TRAIN_13960	انا المنبر ولا شنو مافهمت	Oman	om_Dhofar
TRAIN_13961	لما نتزنق ونقعد نعيط	Lebanon	lb_South-Lebanon
TRAIN_13962	يا اخي سابق اتجيب الماء ل عدل بگرو وثق حسابك علي تويتر محدنك ما وثقت حسابك معناها انك اي وقت يمكنك التبرا منه كما فعل عزيز من قبل وتبرا من صفحته علي الفيسبوك التي كانت تنشر صور زياراته قبل ان تنشرها الوكاله الموريتانيه للانباء	Mauritania	mr_Nouakchott
TRAIN_13963	ماشاالله لهوجهوه خوشه	Iraq	iq_Arbil
TRAIN_13964	احرجني الحيوان يلا مشينا الله ياخذك	Saudi_Arabia	sa_Al-Quassim
TRAIN_13965	ارم ذات العماد المقصود بهذه القبيله عاد الاولي، التي ارسل الله تعالي اليهم هودا عليه السلام وكانوا معروفين بقوتهم وضخامه اجسامهم التي لم يخلق مثلها في البلاد التي لم يخلق مثلها احد في ضخامه اجسام افرادها وفي قوه ابدانها وفيما اعطاها الله من غني وقوه	Egypt	eg_Kafr-el-Sheikh
TRAIN_13966	لو معاك فلوس تبقي احسن بلد في العالم	Egypt	eg_Ismailia
TRAIN_13967	اذا قلت لك توصي بشيء ؟ تاكد اني انتظرك تقولي سلامتك طلباتك خلها لاهلك	Saudi_Arabia	sa_Ar-Riyad
TRAIN_13968	تقرير طبي ء ص غ ء بعد الفحوصات التي خضع لها سيرجيو راموس تم تشخيص اصابته من الدرجه الاولي في الجزء السفلي الايسر ، عودته تعتمد علي استجابته للعلاج	Tunisia	tn_Mahdia
TRAIN_13969	محشورين ومفلسين ولجاوا الي ال لزرع الفتنه كعادتهم	Lebanon	lb_North-Lebanon
TRAIN_13970	اللي يعرف يعلمني لاني نا ماشيه للضياع في حياتي هذي	Libya	ly_Al-Butnan
TRAIN_13971	لا بصراحه حلوه جدااا دي	Egypt	eg_Cairo
TRAIN_13972	والله مرضيتش انزلها علشان غلط	Egypt	eg_Qena
TRAIN_13973	اللهم اكفينا شو الاعاصير يا رب العالمين	Oman	om_Dhofar
TRAIN_13974	يرمي بالورود لا بالحجاره	Lebanon	lb_South-Lebanon
TRAIN_13975	من زينها عجز عنها فلتر الشايب يبي يحاول يشينها ولا شانت	Saudi_Arabia	sa_Najran
TRAIN_13976	الله لا يشبعهم	Lebanon	lb_Akkar
TRAIN_13977	اللهم ادم علينا الامن و الامان شاهد	Saudi_Arabia	sa_Asir
TRAIN_13978	لك عراسي عراسيي	Syria	sy_Hims
TRAIN_13979	يجب علي لجنه الانضباط بالنادي اتخاذ الاجراء القانوني المناسب حيال اللاعب المتذمر والغير سعيد	Oman	om_Dhofar
TRAIN_13980	لا الناس بتحب كده	Egypt	eg_Monufia
TRAIN_13981	قولتلها كل دا هيعدي زي ما عديتي اكبر منه قالتلي بس كل حاجه بتعدي بتاخد حاجه مني معاها ومبرجعش زي الاول وياريت اشيل كل الحزن دا فقلبي انا عنها ليه الواحد مبيعرفش يشيل حزن اللي بيحبهم ويفضل يتفرج عليهم كدا وهوا قلبه بيتقطع ومش عارف يعمل حاجه	Egypt	eg_Minya
TRAIN_13982	ههههه شكرا اتمني ان تصلني هده الورود في اسرع وقت	Morocco	ma_Souss-Massa-Draa
